Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W-sq.m),qc,Avg Vap Pres (kPa),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (C),qc,Avg Wind Speed (m-s),qc,Wind Run (km),qc,Avg Soil Temp (C),qc
244,Biggs,Sacramento Valley,4-14-2022,104,1.46, ,0.2, ,92, ,1.1, ,14.4, ,9, ,11.9, ,95, ,66, ,83, ,9, ,5,Y,428.2,Y,13.5, 
244,Biggs,Sacramento Valley,4-15-2022,105,3.42, ,0, ,210, ,1, ,19.7, ,7.2, ,13.7, ,100, ,30, ,66, ,7.4, ,1.9, ,164.3, ,13.7, 
244,Biggs,Sacramento Valley,4-16-2022,106,4.43, ,8.2, ,256, ,1.2, ,21.9, ,9.6, ,14.8, ,100, ,23, ,71, ,9.6, ,3.7, ,315.9, ,14.2, 
244,Biggs,Sacramento Valley,4-17-2022,107,4.86, ,0, ,311,R,0.7, ,22.7, ,3.8, ,13.2, ,89, ,17, ,48, ,2.4, ,1.7, ,143.6, ,14.2, 
244,Biggs,Sacramento Valley,4-18-2022,108,4.03, ,0, ,210, ,1, ,20.6, ,5.9, ,13.4, ,86, ,44, ,63, ,6.4, ,3.7, ,317.3, ,13.9, 
244,Biggs,Sacramento Valley,4-19-2022,109,4.37, ,0, ,239, ,0.9, ,20.2, ,7.7, ,14.5, ,93, ,35, ,56, ,5.9, ,2.7, ,230.9, ,14.2, 
244,Biggs,Sacramento Valley,4-20-2022,110,2.7, ,0.3, ,156, ,1.1, ,18.3, ,7.1, ,13.1, ,92, ,50, ,71, ,8, ,3.4, ,297.2, ,13.9, 
244,Biggs,Sacramento Valley,4-21-2022,111,3.85, ,0.2, ,234, ,1, ,19.5, ,7.5, ,13.1, ,96, ,41, ,68, ,7.4, ,2.6, ,224.3, ,14.1, 
244,Biggs,Sacramento Valley,4-22-2022,112,4.36, ,0, ,296, ,1, ,21.4, ,5.2, ,12.8, ,100, ,36, ,65, ,6.3, ,1.3, ,112.6, ,14.1, 
244,Biggs,Sacramento Valley,4-23-2022,113,5.38, ,0, ,313, ,0.9, ,25.7, ,5.8, ,15.6, ,97, ,27, ,53, ,6.1, ,2.1, ,179.5, ,14.1, 
244,Biggs,Sacramento Valley,4-24-2022,114,5.07, ,0, ,301, ,0.9, ,28.3, ,6.5, ,17.5, ,81, ,18, ,44, ,5.1, ,1.3, ,115.8, ,14.4, 
244,Biggs,Sacramento Valley,4-25-2022,115,5.65, ,0, ,299, ,1, ,27.5, ,10.5, ,19.3, ,69, ,23, ,43, ,6.6, ,1.9, ,166.7, ,14.9, 
244,Biggs,Sacramento Valley,4-26-2022,116,5.27, ,0, ,304, ,1.1, ,26.3, ,13.1, ,18.7, ,70, ,30, ,51, ,8.3, ,1.8, ,154.5, ,15.6, 
244,Biggs,Sacramento Valley,4-27-2022,117,5.24, ,0, ,297, ,1.1, ,24.1, ,8, ,17, ,84, ,35, ,55, ,7.8, ,1.9, ,165.2, ,15.6, 
244,Biggs,Sacramento Valley,4-28-2022,118,5.05, ,0, ,313, ,0.9, ,23.9, ,8.7, ,15.3, ,76, ,32, ,50, ,5.1, ,2.3, ,195.3, ,15.4, 
244,Biggs,Sacramento Valley,4-29-2022,119,5.66, ,0, ,315, ,0.8, ,25.8, ,6.7, ,16.4, ,80, ,15, ,42, ,3.4, ,1.9, ,163.6, ,15.2, 
244,Biggs,Sacramento Valley,4-30-2022,120,5.39, ,0, ,303, ,1.1, ,27.1, ,6.9, ,18, ,85, ,32, ,52, ,8, ,1.6, ,135.7, ,15.2, 
244,Biggs,Sacramento Valley,05-01-22,121,5.96, ,0, ,327, ,0.9, ,27.1, ,7.5, ,17.4, ,94, ,21, ,47, ,6.2, ,2.2, ,190.3, ,15.6, 
244,Biggs,Sacramento Valley,05-02-22,122,5.96, ,0, ,312, ,0.9, ,24.2, ,11.7, ,16.9, ,73, ,25, ,45, ,4.9, ,3.2, ,275.4, ,15.5, 
244,Biggs,Sacramento Valley,05-03-22,123,6.45, ,0, ,329, ,0.8, ,26.4, ,10.2, ,18, ,60, ,29, ,41, ,4.6, ,3.3, ,281, ,16, 
244,Biggs,Sacramento Valley,05-04-22,124,6.13, ,0, ,327, ,1.1, ,29.9, ,13.5, ,21.8, ,62, ,25, ,43, ,8.5, ,1.8, ,157.9, ,17, 
244,Biggs,Sacramento Valley,05-05-22,125,2.3, ,0, ,91, ,1.2, ,22.9, ,13.8, ,18.3, ,77, ,41, ,55, ,9, ,2.9, ,254.1, ,16.8, 
244,Biggs,Sacramento Valley,05-06-22,126,4.73, ,0, ,258, ,1.4, ,26.2, ,12.5, ,18.3, ,92, ,45, ,65, ,11.5, ,3.2, ,274.1, ,16.5, 
244,Biggs,Sacramento Valley,05-07-22,127,5.5, ,0, ,321, ,1, ,24.1, ,9.3, ,16.7, ,94, ,32, ,51, ,6.6, ,1.9, ,161.6, ,16.5, 
244,Biggs,Sacramento Valley,05-08-22,128,5.11, ,0, ,286, ,0.6, ,18.9, ,6.9, ,12.5, ,60, ,30, ,44, ,0.7, ,2.8, ,243, ,16.1, 
244,Biggs,Sacramento Valley,05-09-22,129,3.53, ,0.4, ,249, ,0.8, ,16.7, ,4.6, ,11.2,Y,93, ,40, ,60,Y,3.7,Y,2.1, ,180.1, ,15.2, 
244,Biggs,Sacramento Valley,05-10-22,130,3.89, ,2, ,284, ,0.9, ,18.4, ,4.6, ,10.6,Y,94, ,37, ,68,Y,4.8,Y,1.5, ,132.1, ,14.6,Y
244,Biggs,Sacramento Valley,05-11-22,131,5.19, ,0, ,338, ,0.8, ,23.3, ,2.4,Y,13.6, ,100, ,24, ,54, ,4.6, ,1.4, ,118.3, ,14.5,Y
244,Biggs,Sacramento Valley,05-12-22,132,4.76, ,0, ,292, ,0.9, ,22.2, ,8.9, ,15.2, ,82, ,25, ,52, ,5.6, ,2, ,173.5, ,14.9, 
244,Biggs,Sacramento Valley,5-13-2022,133,5.44, ,0, ,328, ,1.2, ,28.1, ,6.4, ,18.3, ,96, ,35, ,59, ,10.1, ,1.2, ,107.6, ,15.2, 
244,Biggs,Sacramento Valley,5-14-2022,134,6.23, ,0, ,335, ,1.4, ,31.5, ,11.1, ,22.3, ,95, ,28, ,51, ,11.7, ,1.6, ,139.3, ,16, 
244,Biggs,Sacramento Valley,5-15-2022,135,6.55, ,0, ,314, ,1.4, ,33.4, ,12, ,23.4, ,92, ,24, ,49, ,12.1, ,1.9, ,166.5, ,16.8, 
244,Biggs,Sacramento Valley,5-16-2022,136,5.63, ,0, ,333, ,1.4, ,29.1, ,12, ,20.6, ,81, ,36, ,56, ,11.5, ,1.6, ,136.2, ,18, 
244,Biggs,Sacramento Valley,5-17-2022,137,6.3, ,0, ,344, ,1.3, ,32.1, ,10.7, ,22.1, ,99, ,19, ,48, ,10.6, ,1.4, ,124.5, ,19, 
244,Biggs,Sacramento Valley,5-18-2022,138,7.97, ,0, ,331, ,1.2, ,33.1, ,12.4, ,24.5, ,73, ,24, ,39, ,9.7, ,3, ,259.4, ,18.7, 
244,Biggs,Sacramento Valley,5-19-2022,139,8.36, ,0, ,339, ,0.9, ,30, ,16.7, ,23.5, ,53, ,19, ,31, ,5.5, ,3.9, ,336.4, ,18.6, 
244,Biggs,Sacramento Valley,5-20-2022,140,8.12, ,0, ,355,R,0.6,Y,26.5, ,12.7, ,19.2, ,47, ,18, ,28,Y,0.4,Y,4.6,Y,399.5,Y,17.6, 
244,Biggs,Sacramento Valley,5-21-2022,141,6.62, ,0, ,351,R,0.9, ,32.8, ,12, ,21.2, ,78, ,18, ,36, ,5.4, ,1.9, ,164.8, ,17.7, 
244,Biggs,Sacramento Valley,5-22-2022,142,6.39, ,0, ,342, ,1.1, ,32.8, ,11.8, ,21.7, ,88, ,17, ,42, ,8.2, ,1.5, ,129, ,18.8, 
244,Biggs,Sacramento Valley,5-23-2022,143,7.98, ,0, ,344, ,1, ,31.9, ,17.3, ,25.2, ,54, ,25, ,33, ,7.6, ,3.1, ,264.7, ,19.9, 
244,Biggs,Sacramento Valley,5-24-2022,144,8.34, ,0, ,348, ,1.1, ,33.2, ,19.3,Y,26, ,57, ,19, ,32, ,8.3, ,3.2, ,276.4, ,20.4, 
244,Biggs,Sacramento Valley,5-25-2022,145,7.14, ,0, ,342, ,1.5, ,38.6,Y,17.8, ,28.1, ,61, ,21, ,39, ,12.7, ,1.6, ,138, ,20.9, 
244,Biggs,Sacramento Valley,5-26-2022,146,5.53, ,0, ,252, ,1.4, ,28.6, ,16.3, ,22.8, ,74, ,40, ,51, ,12.1, ,2.9, ,249.4, ,20.9, 
244,Biggs,Sacramento Valley,5-27-2022,147,5.47, ,0.4, ,281, ,1.5, ,27.6, ,13.4, ,20.1, ,89, ,37, ,62, ,12.7, ,2.5, ,217.2, ,20.2, 
244,Biggs,Sacramento Valley,5-28-2022,148,6.1, ,0, ,329, ,1.4, ,26, ,13.6, ,19, ,84, ,42, ,62, ,11.5, ,3.2, ,273.1, ,20, 
244,Biggs,Sacramento Valley,5-29-2022,149,6.77, ,0, ,358,R,0.9, ,27.2, ,11.6, ,19, ,57, ,22, ,39, ,4.7, ,2.8, ,238.2, ,19.5, 
244,Biggs,Sacramento Valley,5-30-2022,150,7.44, ,0, ,362,R,0.8,Y,26.7, ,14.3, ,19.7, ,46, ,18, ,33,Y,3,Y,3.5, ,299.8, ,19.1, 
244,Biggs,Sacramento Valley,5-31-2022,151,7.24, ,0, ,358,R,1, ,29.8, ,13, ,21.5, ,83, ,21, ,39, ,7, ,2.6, ,221.9, ,19.1, 
244,Biggs,Sacramento Valley,06-01-22,152,5.85, ,0, ,303, ,1.2, ,32.2, ,11, ,23.4, ,77, ,24, ,43, ,10.1, ,1.2, ,102.9, ,19.5, 
244,Biggs,Sacramento Valley,06-02-22,153,6.6, ,0, ,306, ,1.3, ,32.1, ,18.7, ,24.7, ,57, ,29, ,40, ,10.3, ,2, ,170.6, ,20.2, 
244,Biggs,Sacramento Valley,06-03-22,154,5.39, ,0, ,249, ,1.4, ,29.3, ,15.5, ,22.3, ,75, ,34, ,52, ,11.9, ,2.3, ,201.7, ,20.1, 
244,Biggs,Sacramento Valley,06-04-22,155,3.09, ,3.3, ,143, ,1.3, ,24.4, ,13.4, ,19.3, ,96, ,32, ,56, ,10.4, ,2.1, ,184.9, ,19.8, 
244,Biggs,Sacramento Valley,06-05-22,156,4.59, ,3.1, ,255, ,1.8, ,26.7, ,14.6, ,19.9, ,100, ,54, ,78, ,15.9, ,2.9, ,251.9, ,19.6, 
244,Biggs,Sacramento Valley,06-06-22,157,5.98, ,0, ,334, ,1.6, ,30.8, ,13.1, ,21.9, ,100, ,21, ,60, ,13.8, ,1.3, ,109.6, ,20.2, 
244,Biggs,Sacramento Valley,06-07-22,158,6.45, ,0, ,340, ,1.6, ,33.8, ,13.3, ,23.9, ,100, ,29, ,53, ,13.7, ,1.3, ,112.2, ,20.3, 
244,Biggs,Sacramento Valley,06-08-22,159,6.16, ,0, ,313, ,1.5, ,33.1, ,14.9, ,24.3, ,74, ,32, ,48, ,12.6, ,1.4, ,123.1, ,20.7, 
244,Biggs,Sacramento Valley,06-09-22,160,6.96, ,0, ,332, ,1.7, ,36.5, ,17.3, ,27.4, ,90, ,22, ,47, ,15.1, ,1.5, ,130.2, ,21.3, 
244,Biggs,Sacramento Valley,06-10-22,161,7.16, ,0, ,337, ,1.7, ,38.5, ,18.3, ,29.3, ,84, ,24, ,41, ,14.7, ,1.4, ,120.5, ,22.7, 
244,Biggs,Sacramento Valley,06-11-22,162,7.2, ,0, ,323, ,1.7, ,35.5, ,16.8, ,27.7, ,84, ,28, ,46, ,14.9, ,1.9, ,164.6, ,23.4, 
244,Biggs,Sacramento Valley,06-12-22,163,7.7, ,0, ,334, ,1.6, ,28.7, ,16.8, ,24, ,78, ,36, ,54, ,14.2, ,3.8, ,330.3, ,23.7, 
244,Biggs,Sacramento Valley,6-13-2022,164,7.68, ,0, ,368,R,0.9, ,26.3, ,14, ,20.3, ,59, ,25, ,39, ,5.9, ,3.6, ,307.8, ,22.2, 
244,Biggs,Sacramento Valley,6-14-2022,165,7.46, ,0, ,365,R,0.9, ,30.9, ,14.4, ,22.3, ,57, ,19, ,35, ,6.2, ,2.6, ,225.4, ,21.4, 
244,Biggs,Sacramento Valley,6-15-2022,166,7.38, ,0, ,356, ,1.1, ,33.3, ,13.8, ,24.1, ,63, ,24, ,37, ,8.5, ,1.9, ,164.7, ,21.3, 
244,Biggs,Sacramento Valley,6-16-2022,167,7.21, ,0, ,345, ,1.1, ,29.8, ,14.9, ,22.1, ,69, ,24, ,42, ,8.6, ,2.6, ,221.8, ,21.4, 
244,Biggs,Sacramento Valley,6-17-2022,168,5.97, ,0.4, ,324, ,1.1, ,24.7, ,12.4, ,17.5, ,83, ,31, ,54, ,8.1, ,2.8, ,244.2, ,20.6, 
244,Biggs,Sacramento Valley,6-18-2022,169,5.88, ,0.1, ,357, ,1.2, ,26.2, ,10.2, ,17.9, ,89, ,22, ,57, ,9.2, ,1.5, ,132.4, ,20.5, 
244,Biggs,Sacramento Valley,6-19-2022,170,6.47, ,0, ,359, ,1.2, ,30.7, ,10.5, ,20.4, ,100, ,21, ,51, ,9.8, ,1.4, ,122.6, ,20.3, 
244,Biggs,Sacramento Valley,6-20-2022,171,7, ,0, ,345, ,1.3, ,33.1, ,13.7, ,23.3, ,93, ,22, ,46, ,10.9, ,2, ,174.7, ,20.6, 
244,Biggs,Sacramento Valley,6-21-2022,172,7.98, ,0, ,359, ,1.4, ,37.4, ,18.4, ,27.7, ,72, ,17, ,36, ,11.5, ,2.3, ,199.9, ,21.2, 
244,Biggs,Sacramento Valley,6-22-2022,173,7.94, ,0, ,357, ,1.5, ,36, ,17.5, ,27.9, ,65, ,24, ,40, ,13, ,2.3, ,196, ,21.7, 
244,Biggs,Sacramento Valley,6-23-2022,174,7.39, ,0, ,339, ,1.6, ,35.4, ,20.3,Y,27.3, ,64, ,29, ,45, ,14.3, ,1.7, ,146.5, ,22.3, 
244,Biggs,Sacramento Valley,6-24-2022,175,7.27, ,0, ,354, ,1.6, ,35.5, ,16.9, ,27.4, ,76, ,27, ,44, ,13.9, ,1.6, ,136.7, ,22.5, 
244,Biggs,Sacramento Valley,6-25-2022,176,7.2, ,0, ,360, ,1.6, ,37.4, ,15.1, ,26.9, ,93, ,24, ,46, ,14.2, ,1.4, ,120.7, ,22.5, 
244,Biggs,Sacramento Valley,6-26-2022,177,7.15, ,0, ,361, ,1.5, ,35.9, ,13.6, ,26.6, ,85, ,25, ,45, ,13.5, ,1.4, ,118.8, ,22.6, 
244,Biggs,Sacramento Valley,6-27-2022,178,7.2, ,0, ,364,R,1.6, ,35.7, ,15.2, ,26.4, ,83, ,29, ,47, ,14, ,1.6, ,134.2, ,22.8, 
244,Biggs,Sacramento Valley,6-28-2022,179,7.62, ,0, ,358, ,1.4, ,36.1, ,18.7, ,27.5, ,68, ,15, ,37, ,11.6, ,2, ,168.9, ,23.4, 
244,Biggs,Sacramento Valley,6-29-2022,180,7.05, ,0, ,364,R,1.4, ,32.6, ,13.2, ,24.2, ,74, ,30, ,46, ,11.8, ,1.8, ,154.8, ,23, 
244,Biggs,Sacramento Valley,6-30-2022,181,6.54, ,0, ,358, ,1.5, ,30.6, ,12.6, ,21.9, ,89, ,34, ,58, ,13.1, ,1.9, ,166.1, ,22.6, 
244,Biggs,Sacramento Valley,07-01-22,182,6.49, ,0, ,356, ,1.5, ,31, ,13.6, ,22.2, ,85, ,36, ,56, ,13, ,1.7, ,149.6, ,22.6, 
244,Biggs,Sacramento Valley,07-02-22,183,6.63, ,0, ,351, ,1.5, ,27.8, ,12.9, ,20, ,89, ,42, ,62, ,12.6, ,3.3, ,283.5, ,22.2, 
244,Biggs,Sacramento Valley,07-03-22,184,5.04, ,0, ,278, ,1.4, ,26.1, ,12.9, ,18.9, ,89, ,44, ,65, ,12.2, ,2.5, ,217.4, ,21.6, 
244,Biggs,Sacramento Valley,07-04-22,185,5.51, ,0, ,287, ,1.5, ,30.2, ,13.4, ,21.4, ,81, ,39, ,58, ,12.8, ,1.9, ,166.8, ,21.6, 
244,Biggs,Sacramento Valley,07-05-22,186,5.68, ,0.1, ,280, ,1.7, ,31.4, ,18.6, ,26.1, ,77, ,40, ,50, ,14.9, ,2.7, ,229.7, ,22.9, 
244,Biggs,Sacramento Valley,07-06-22,187,6.03, ,0, ,316, ,1.6, ,28.8, ,15.9, ,22.1, ,85, ,43, ,61, ,14.2, ,2.5, ,216.4, ,22.3, 
244,Biggs,Sacramento Valley,07-07-22,188,6.28, ,0, ,350, ,1.6, ,30.5, ,14.3, ,22.4, ,91, ,33, ,59, ,14, ,1.6, ,137.7, ,22.3, 
244,Biggs,Sacramento Valley,07-08-22,189,6.71, ,0, ,352, ,1.6, ,33.6, ,14, ,24.6, ,93, ,26, ,52, ,13.9, ,1.6, ,137.2, ,22.4, 
244,Biggs,Sacramento Valley,07-09-22,190,6.58, ,0, ,350, ,1.6, ,32.8, ,16.3, ,24.3, ,75, ,32, ,54, ,14.4, ,1.7, ,144.4, ,23.9, 
244,Biggs,Sacramento Valley,07-10-22,191,6.93, ,0, ,357, ,1.6, ,39.3, ,15.2, ,26.7, ,92, ,18, ,47, ,14.4, ,1.2, ,107.1, ,24.3, 
244,Biggs,Sacramento Valley,07-11-22,192,7.14, ,0, ,340, ,1.8, ,36.9, ,19.1, ,28.6, ,75, ,26, ,46, ,15.8, ,1.4, ,121, ,24.3, 
244,Biggs,Sacramento Valley,07-12-22,193,7.14, ,0, ,338, ,1.7, ,36.3, ,18.3, ,27.6, ,77, ,29, ,45, ,14.7, ,1.7, ,146.6, ,24.4, 
244,Biggs,Sacramento Valley,7-13-2022,194,6.56, ,0, ,349, ,1.6, ,31.9, ,16.5, ,23.7, ,78, ,36, ,56, ,14.3, ,2, ,175.8, ,24, 
244,Biggs,Sacramento Valley,7-14-2022,195,6.75, ,0, ,347, ,1.8, ,35.1, ,13.3, ,25.4, ,97, ,31, ,54, ,15.5, ,1.4, ,121.2, ,24.5, 
244,Biggs,Sacramento Valley,7-15-2022,196,6.82, ,0, ,354, ,1.6, ,35.5, ,15.5, ,25.9, ,84, ,27, ,48, ,14, ,1.4, ,123.7, ,25.4, 
244,Biggs,Sacramento Valley,7-16-2022,197,6.94, ,0, ,350, ,1.6, ,39.5, ,14.3, ,27.4, ,93, ,20, ,45, ,14.3, ,1.2, ,102, ,25.5, 
244,Biggs,Sacramento Valley,7-17-2022,198,7.29, ,0, ,344, ,1.6, ,36.4, ,17.3, ,27.9, ,72, ,27, ,42, ,13.9, ,1.7, ,143.9, ,25, 
244,Biggs,Sacramento Valley,7-18-2022,199,7.25, ,0, ,334, ,1.6, ,35.3, ,16.8, ,26.8, ,75, ,26, ,44, ,13.7, ,1.9, ,164.3, ,24.9, 
244,Biggs,Sacramento Valley,7-19-2022,200,7.08, ,0, ,346, ,1.4, ,35.9, ,15.8, ,26.4, ,71, ,25, ,42, ,12.5, ,1.6, ,136.1, ,24.3, 
244,Biggs,Sacramento Valley,7-20-2022,201,7.03, ,0, ,348, ,1.5, ,36.5, ,14.9, ,26.8, ,81, ,24, ,42, ,12.9, ,1.5, ,125.5, ,24.2, 
244,Biggs,Sacramento Valley,7-21-2022,202,6.93, ,0, ,346, ,1.6, ,36, ,15.8, ,26.2, ,86, ,25, ,47, ,14, ,1.7, ,147, ,24.4, 
244,Biggs,Sacramento Valley,7-22-2022,203,6.83, ,0, ,351,R,1.4, ,34.7, ,13.6, ,25.2, ,78, ,29, ,44, ,12.1, ,1.6, ,137.5, ,24.3, 
244,Biggs,Sacramento Valley,7-23-2022,204,6.52, ,0, ,341, ,1.4, ,36.8, ,12.4, ,25.5, ,85, ,24, ,43, ,12, ,1.3, ,113.1, ,24.1, 
244,Biggs,Sacramento Valley,7-24-2022,205,6.6, ,0, ,347,R,1.5, ,37, ,14.7, ,26.1, ,88, ,22, ,45, ,13.4, ,1.2, ,105.2, ,24.1, 
244,Biggs,Sacramento Valley,7-25-2022,206,6.53, ,0, ,324, ,1.7, ,35.5, ,14.3, ,25.2, ,89, ,31, ,52, ,14.7, ,1.6, ,137.3, ,24.1, 
244,Biggs,Sacramento Valley,7-26-2022,207,4.78, ,0, ,241, ,1.7, ,34.2, ,16.3, ,24.5, ,80, ,33, ,54, ,14.6, ,1.6, ,139.6, ,23.9, 
244,Biggs,Sacramento Valley,7-27-2022,208,6.45, ,0, ,318, ,1.7, ,36.5, ,16.2, ,26.3, ,81, ,32, ,50, ,15, ,1.4, ,123.1, ,24.1, 
244,Biggs,Sacramento Valley,7-28-2022,209,6.47, ,0, ,320, ,1.8, ,35.4, ,15.8, ,25.9, ,83, ,36, ,54, ,15.8, ,1.6, ,136.9, ,24.4, 
244,Biggs,Sacramento Valley,7-29-2022,210,6.06, ,0, ,305, ,1.9, ,37, ,17.3, ,26, ,85, ,35, ,58, ,17.1, ,1.6, ,134.3, ,24.3, 
244,Biggs,Sacramento Valley,7-30-2022,211,5.78, ,0, ,290, ,2, ,33.9, ,18.1, ,25.5, ,82, ,43, ,61, ,17.4, ,1.6, ,140, ,25, 
244,Biggs,Sacramento Valley,7-31-2022,212,4.37, ,0, ,217, ,2, ,30.3, ,19, ,24.4, ,82, ,56, ,66, ,17.7, ,1.8, ,152.9, ,24.9, 
244,Biggs,Sacramento Valley,08-01-22,213,1.55, ,0.1, ,100, ,1.9, ,26,Y,19.1, ,22.2, ,95, ,56, ,72, ,16.8, ,1.1, ,97.4, ,24.3, 
244,Biggs,Sacramento Valley,08-02-22,214,6.23, ,0, ,304, ,2.1, ,38.5, ,17.8, ,27.5, ,99, ,29, ,57, ,18.2, ,1.4, ,123.3, ,24.2, 
244,Biggs,Sacramento Valley,08-03-22,215,6.33, ,0, ,300, ,2, ,39.8, ,18.6, ,28.6, ,83, ,28, ,51, ,17.3, ,1.5, ,127.1, ,25.1, 
244,Biggs,Sacramento Valley,08-04-22,216,6.89, ,0, ,311, ,1.9, ,37, ,20.2,Y,28.6, ,80, ,34, ,48, ,16.6, ,2, ,175.9, ,25.5, 
244,Biggs,Sacramento Valley,08-05-22,217,5.59, ,0, ,248, ,1.6, ,30.8, ,19, ,24.7, ,76, ,38, ,53, ,14.3, ,2.6, ,224.9, ,24.9, 
244,Biggs,Sacramento Valley,08-06-22,218,5.91, ,0, ,317, ,1.8, ,32.9, ,16.7, ,24.3, ,84, ,39, ,60, ,16, ,1.6, ,141.7, ,24.7, 
244,Biggs,Sacramento Valley,08-07-22,219,5.99, ,0, ,322, ,1.7, ,33.8, ,14.6, ,24.3, ,89, ,33, ,55, ,14.7, ,1.5, ,126, ,24.7, 
244,Biggs,Sacramento Valley,08-08-22,220,6.04, ,0, ,331,R,1.5, ,33.1, ,12.5, ,23.7, ,93, ,26, ,53, ,13.5, ,1.6, ,137.9, ,24.4, 
244,Biggs,Sacramento Valley,08-09-22,221,6.15, ,0, ,307, ,1.6, ,31.8, ,16.9, ,23.7, ,81, ,34, ,54, ,13.9, ,2.2, ,192.5, ,24.3, 
244,Biggs,Sacramento Valley,08-10-22,222,5.74, ,0, ,321, ,1.5, ,31.5, ,14.8, ,22.7, ,88, ,31, ,55, ,13.2, ,1.7, ,143.9, ,23.9, 
244,Biggs,Sacramento Valley,08-11-22,223,5.99, ,0, ,323, ,1.5, ,33.7, ,13.7, ,23.7, ,89, ,23, ,51, ,12.8, ,1.5, ,132.2, ,23.7, 
244,Biggs,Sacramento Valley,08-12-22,224,5.84, ,0, ,321, ,1.5, ,33.4, ,13.8, ,23.4, ,84, ,29, ,53, ,13.3, ,1.6, ,134.4, ,24.4, 
244,Biggs,Sacramento Valley,8-13-2022,225,5.95, ,0, ,320, ,1.5, ,36.6, ,13.5, ,24.4, ,92, ,21, ,49, ,13, ,1.3, ,108.9, ,24.7, 
244,Biggs,Sacramento Valley,8-14-2022,226,6.07, ,0, ,315, ,1.4, ,38.7, ,13.1, ,25.3, ,90, ,20, ,43, ,12, ,1.1, ,94.1, ,24.3, 
244,Biggs,Sacramento Valley,8-15-2022,227,6.06, ,0, ,306, ,1.4, ,38.4, ,14.2, ,26, ,82, ,18, ,41, ,11.7, ,1.1, ,96.5, ,24, 
244,Biggs,Sacramento Valley,8-16-2022,228,6.21, ,0, ,300, ,1.5, ,42,Y,14, ,27.1, ,88, ,15, ,42, ,13.2, ,1.1, ,95, ,24.1, 
244,Biggs,Sacramento Valley,8-17-2022,229,4.57, ,0, ,210, ,1.7, ,36.1, ,16.9, ,26.4, ,81, ,27, ,48, ,14.6, ,1.4, ,124.8, ,24.4, 
244,Biggs,Sacramento Valley,8-18-2022,230,6.16, ,0, ,293, ,1.9, ,39.1, ,17.6, ,28.1, ,87, ,28, ,49, ,16.5, ,1.4, ,118.2, ,24.6, 
244,Biggs,Sacramento Valley,8-19-2022,231,6.12, ,0, ,300, ,1.8, ,37.7, ,16.1, ,26.7, ,86, ,27, ,51, ,15.8, ,1.5, ,128.4, ,24.5, 
244,Biggs,Sacramento Valley,8-20-2022,232,6, ,0, ,299, ,1.8, ,37.4, ,15.3, ,26.5, ,94, ,26, ,51, ,15.6, ,1.3, ,109.2, ,24.6, 
244,Biggs,Sacramento Valley,8-21-2022,233,6.15, ,0, ,299, ,1.7, ,34.4, ,17.7, ,25.6, ,71, ,34, ,52, ,14.9, ,2, ,171.8, ,24.4, 
244,Biggs,Sacramento Valley,8-22-2022,234,5.71, ,0, ,295, ,1.7, ,35.7, ,15.1, ,25.4, ,93, ,30, ,54, ,15.3, ,1.3, ,116.3, ,24.1, 
244,Biggs,Sacramento Valley,8-23-2022,235,5.77, ,0, ,391,R,1.8, ,37.8, ,22.3,R,31.1,Y,92, ,25, ,40,Y,15.9,Y,1.3, ,110.4, ,24.5, 
244,Biggs,Sacramento Valley,8-24-2022,236,5.96, ,0, ,295, ,1.7, ,35.9, ,16.7, ,26.7, ,84, ,28, ,48, ,14.8, ,1.5, ,126.2, ,24.5, 
244,Biggs,Sacramento Valley,8-25-2022,237,5.6, ,0, ,295, ,1.7, ,33.2, ,15.5, ,23.9, ,81, ,38, ,57, ,14.9, ,1.7, ,148.1, ,24.2, 
244,Biggs,Sacramento Valley,8-26-2022,238,5.51, ,0, ,294, ,1.6, ,35.7, ,12.4, ,23.9, ,93, ,28, ,54, ,13.9, ,1.3, ,116.6, ,23.8, 
244,Biggs,Sacramento Valley,8-27-2022,239,5.42, ,0, ,291, ,1.6, ,32.3, ,12.6, ,22.9, ,93, ,36, ,58, ,14.2, ,1.5, ,128.3, ,24.2, 
244,Biggs,Sacramento Valley,8-28-2022,240,5.21, ,0, ,289, ,1.5, ,34.8, ,13, ,23, ,94, ,24, ,55, ,13.5, ,1.3, ,108, ,24.4, 
244,Biggs,Sacramento Valley,8-29-2022,241,5.31, ,0, ,278, ,1.6, ,34.2, ,13.9, ,23.9, ,93, ,30, ,54, ,14.1, ,1.3, ,115, ,23.7, 
244,Biggs,Sacramento Valley,8-30-2022,242,5.42, ,0, ,277, ,1.7, ,34.8, ,14.8, ,24.9, ,94, ,32, ,54, ,14.8, ,1.3, ,114.1, ,23.9, 
244,Biggs,Sacramento Valley,8-31-2022,243,5.23, ,0, ,287, ,1.6, ,39.4, ,13.9, ,24.6, ,93, ,20, ,52, ,14.1, ,1.1, ,93.7, ,23.5, 
244,Biggs,Sacramento Valley,09-01-22,244,5.66, ,0, ,281, ,1.5, ,41.6,Y,13, ,26.3, ,94, ,19, ,44, ,13, ,1.1, ,98.8, ,23.3, 
